UniqueID,Vehicle Class,Engine Size(L),Cylinders,Transmission,Number of Gear,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
6478,4719154338272518038,,1.4,4,A,8.0,X,8.6,6.5,7.6,37,178
6479,6875178140053565502,,1.4,4,M,6.0,X,8.2,6.3,7.4,38,172
6480,5074070239814392683,,1.8,4,A,6.0,X,10.8,8.1,9.6,29,224
6481,4012243608795476019,,1.8,4,M,6.0,X,10.8,7.6,9.3,30,218
6482,905253358925741771,COMPACT,1.4,4,A,8.0,X,7.8,5.9,7.0,40,162
6483,5320491873894445306,COMPACT,1.4,4,M,6.0,X,7.9,5.9,7.0,40,163
6484,1170441405236040980,COMPACT,2.0,4,A,7.0,X,9.3,7.2,8.4,34,196
6485,7341001328724152493,COMPACT,2.0,4,M,6.0,X,9.6,7.3,8.5,33,200
6486,7214384118039737034,MID-SIZE,2.0,4,A,6.0,X,9.3,6.5,8.1,35,188
6487,8087988961043144147,SUV,2.0,4,A,8.0,X,10.7,8.0,9.5,30,221
6488,7517835618000222028,SUV,2.0,4,A,8.0,X,11.1,8.1,9.8,29,228
6489,884978686782289600,COMPACT,2.0,4,A,8.0,Z,9.9,6.6,8.4,34,197
6490,5560156082386165134,COMPACT,2.0,4,A,8.0,Z,11.1,7.3,9.4,30,218
6491,4927356362540977038,MID-SIZE,2.0,4,A,8.0,Z,10.6,7.4,9.2,31,215
6492,358494488709421593,MID-SIZE,2.0,4,A,8.0,Z,11.1,7.3,9.4,30,219
6493,5136390608694793362,,2.0,4,A,8.0,Z,9.9,6.6,8.4,34,197
6494,2256120487179078523,,2.0,4,A,8.0,Z,11.1,7.3,9.4,30,219
6495,8678132212041877178,,2.0,4,A,8.0,Z,10.8,7.6,9.3,30,218
6496,7751326554024988129,MID-SIZE,2.0,4,A,8.0,Z,11.1,7.3,9.4,30,219
6497,7881928949542275108,MID-SIZE,2.0,4,A,8.0,Z,11.6,8.1,10.0,28,233
6498,226577450073095588,SUV,2.0,4,A,8.0,Z,10.3,7.5,9.0,31,211
6499,7641935577040838075,SUV,2.0,4,A,8.0,Z,11.3,8.5,10.0,28,233
6500,613311514730169569,SUV,2.0,4,A,8.0,Z,11.8,8.6,10.4,27,242
6501,6119139430256951790,SUV,2.0,4,A,8.0,Z,11.3,8.5,10.0,28,233
6502,7194913676980684783,SUV,2.0,4,A,8.0,Z,12.1,8.9,10.7,26,250
6503,4684092114497229307,COMPACT,2.4,4,A,8.0,Z,9.9,7.0,8.6,33,199
6504,3407631853268153355,SUV,3.5,6,A,9.0,Z,12.3,9.2,10.9,26,254
6505,188224341988420845,SUV,3.5,6,A,9.0,Z,12.2,9.5,11.0,26,258
6506,2275137662901445245,SUV,3.0,6,A,7.0,Z,9.1,9.0,9.0,31,210
6507,8266297898526799579,SUV,2.0,4,A,10.0,Z,11.0,8.6,9.9,29,232
6508,5717085614448002848,SUV,2.0,4,A,10.0,Z,11.3,9.1,10.3,27,241
6509,4303314236059948875,MID-SIZE,3.5,6,A,7.0,Z,8.4,8.2,8.4,34,196
6510,6230465347400511481,COMPACT,2.4,4,A,8.0,Z,10.2,7.4,8.9,32,209
6511,7044746733627485069,COMPACT,3.5,6,A,9.0,Z,11.4,7.7,9.8,29,228
6512,8021707901289799697,COMPACT,3.5,6,A,9.0,Z,12.0,8.2,10.3,27,240
6513,3538067916091238164,TWO-SEATER,1.8,4,A,6.0,Z,9.7,6.9,8.4,34,197
6514,1754676470872779616,MID-SIZE,2.0,4,A,8.0,Z,10.0,7.2,8.7,32,205
6515,7305981898446060375,MID-SIZE,2.0,4,A,8.0,Z,10.5,7.7,9.2,31,217
6516,372782724056593876,MID-SIZE,2.9,6,A,8.0,Z,13.5,9.3,11.6,24,271
6517,4026032341232071569,SUV,2.0,4,A,8.0,Z,10.3,8.1,9.3,30,218
6518,5396332574897788857,SUV,2.0,4,A,8.0,Z,10.8,8.3,9.6,29,226
6519,5669853203142757637,SUV,2.9,6,A,8.0,Z,13.9,10.3,12.3,23,288
6520,674287784954073352,COMPACT,4.0,8,A,8.0,Z,13.0,9.8,11.5,25,271
6521,5656864453571231593,COMPACT,5.2,12,A,8.0,Z,15.5,10.6,13.3,21,312
6522,3240318109810617307,COMPACT,5.2,12,A,8.0,Z,16.4,10.7,13.8,20,324
6523,6418936385907199273,TWO-SEATER,4.0,8,A,8.0,Z,13.1,9.6,11.5,25,270
6524,2295653602168525432,TWO-SEATER,4.0,8,M,7.0,Z,16.7,11.2,14.2,20,333
6525,3169810450354037938,COMPACT,2.0,4,A,7.0,X,8.8,6.5,7.8,36,182
6526,3294009453087464842,COMPACT,2.0,4,A,7.0,X,10.8,8.0,9.5,30,224
6527,2283428373961895405,COMPACT,2.0,4,A,7.0,X,10.8,8.0,9.5,30,224
6528,8680523015885925370,COMPACT,2.0,4,A,7.0,Z,10.0,7.3,8.8,32,205
6529,6767689762903811836,,2.0,4,A,7.0,Z,10.0,7.4,8.8,32,206
6530,7562055593875620755,COMPACT,2.0,4,A,7.0,Z,10.0,7.3,8.8,32,205
6531,4224062157788732498,COMPACT,2.0,4,A,7.0,Z,10.0,7.4,8.8,32,206
6532,2137951953279739470,MID-SIZE,2.0,4,A,7.0,Z,10.0,7.3,8.8,32,205
6533,8181823097479929992,MID-SIZE,2.0,4,A,7.0,Z,9.8,7.4,8.7,32,205
6534,7241354357969903967,MID-SIZE,3.0,6,A,7.0,Z,10.9,8.2,9.7,29,226
6535,4501804620678841580,MID-SIZE,3.0,6,A,7.0,Z,11.8,9.1,10.6,27,247
6536,8366520739310165572,MID-SIZE,3.0,6,A,7.0,Z,10.9,8.2,9.7,29,226
6537,8896702657234096853,FULL-SIZE,3.0,6,A,8.0,Z,13.5,8.9,11.5,25,267
6538,1574574516380198065,FULL-SIZE,4.0,8,A,8.0,Z,15.4,10.4,13.2,21,308
6539,1178016296192604570,SUV,2.0,4,A,8.0,X,12.3,8.6,10.6,27,248
6540,1049577255941156058,SUV,2.0,4,A,7.0,Z,10.7,8.4,9.7,29,226
6541,8646839310020774507,SUV,3.0,6,A,8.0,Z,13.8,11.4,12.7,22,296
6542,607410720424223753,SUV,3.0,6,A,8.0,Z,13.8,11.4,12.7,22,296
6543,2730666531695422883,TWO-SEATER,5.2,10,A,7.0,Z,17.5,11.7,14.9,19,347
6544,3452840076778313626,TWO-SEATER,5.2,10,A,7.0,Z,17.5,11.7,14.9,19,347
6545,6817389835048325800,COMPACT,2.5,5,A,7.0,Z,12.1,8.4,10.4,27,243
6546,3160542332764920568,COMPACT,2.0,4,A,7.0,Z,10.7,8.0,9.5,30,222
6547,579405433010098494,COMPACT,3.0,6,A,8.0,Z,11.8,8.9,10.5,27,245
6548,9190707720023082330,COMPACT,3.0,6,A,8.0,Z,11.8,8.9,10.5,27,245
6549,2762636759396184143,COMPACT,3.0,6,A,8.0,Z,12.1,9.1,10.8,26,252
6550,3426722844354281471,MID-SIZE,3.0,6,A,8.0,Z,11.8,8.9,10.5,27,245
6551,6734949981876252772,MID-SIZE,2.9,6,A,8.0,Z,12.9,8.5,10.9,26,255
6552,3610659965260504171,MID-SIZE,2.9,6,A,8.0,Z,12.9,8.5,10.9,26,255
6553,6539931673141772669,FULL-SIZE,4.0,8,A,8.0,Z,17.6,10.7,14.5,19,339
6554,6273195151731337924,SUV,3.0,6,A,8.0,Z,13.1,10.3,11.8,24,276
6555,6381331177643727802,COMPACT,2.0,4,A,7.0,X,10.3,7.7,9.1,31,213
6556,7157421674437544542,TWO-SEATER,2.0,4,A,7.0,X,10.3,7.7,9.1,31,213
6557,4427793560439679821,COMPACT,2.5,5,A,7.0,Z,12.1,8.2,10.3,27,241
6558,3354183667304014662,COMPACT,2.0,4,A,7.0,Z,10.4,8.2,9.4,30,220
6559,8954909626214302178,SUV,4.0,8,A,8.0,Z,16.4,10.1,13.6,21,315
6560,5886623208995670203,SUV,6.0,12,A,8.0,Z,20.0,13.8,17.2,16,401
6561,7185339219989551334,COMPACT,4.0,8,A,8.0,Z,15.1,9.1,12.4,23,291
6562,6444775118590147475,COMPACT,6.0,12,A,8.0,Z,19.0,11.6,15.7,18,364
6563,31411235363371617,COMPACT,4.0,8,A,8.0,Z,15.1,9.1,12.4,23,291
6564,6327294944340608738,COMPACT,6.0,12,A,8.0,Z,19.2,12.2,16.0,18,373
6565,1085625709581460224,MID-SIZE,6.0,12,A,8.0,Z,19.2,12.2,16.0,18,373
6566,7198985958595267859,COMPACT,2.0,4,A,8.0,Z,10.1,7.0,8.7,32,204
6567,774846401813197716,COMPACT,2.0,4,A,8.0,Z,10.9,7.5,9.4,30,219
6568,3443357922373687425,COMPACT,2.0,4,A,8.0,Z,9.5,7.4,8.5,33,200
6569,7131593827713149481,COMPACT,2.0,4,A,8.0,Z,10.9,7.5,9.4,30,219
6570,2901003608640185128,COMPACT,2.0,4,A,8.0,Z,9.5,6.9,8.3,34,195
6571,1316124355422379524,COMPACT,2.0,4,A,8.0,Z,10.6,7.3,9.1,31,213
6572,4876125555781696738,COMPACT,2.0,4,A,8.0,Z,10.1,7.0,8.7,32,204
6573,2566611891627936392,COMPACT,2.0,4,A,8.0,Z,10.9,7.5,9.4,30,219
6574,218652932384846257,COMPACT,2.0,4,A,8.0,Z,10.9,7.5,9.4,30,219
6575,226508033698478153,COMPACT,3.0,6,A,8.0,Z,12.4,8.5,10.7,26,249
6576,2074805984385811382,COMPACT,3.0,6,A,8.0,Z,11.4,8.1,9.9,29,231
6577,8231925922357975373,COMPACT,3.0,6,A,8.0,Z,11.4,8.3,10.0,28,233
6578,5291903904675629778,COMPACT,3.0,6,M,6.0,Z,13.0,8.5,11.0,26,257
6579,8066310180305252642,COMPACT,3.0,6,A,8.0,Z,11.4,8.3,10.0,28,233
6580,1246113681242027607,MID-SIZE,2.0,4,A,8.0,Z,9.9,7.5,8.8,32,206
6581,8904223626601656410,MID-SIZE,3.0,6,A,8.0,Z,10.7,8.1,9.5,30,222
6582,5670342606120161336,FULL-SIZE,4.4,8,A,8.0,Z,14.5,9.9,12.4,23,290
6583,250176088716053802,FULL-SIZE,4.4,8,A,8.0,Z,14.5,9.9,12.4,23,290
6584,1455827505141561199,FULL-SIZE,4.4,8,A,8.0,Z,14.5,9.9,12.4,23,290
6585,2065242125408064635,COMPACT,3.0,6,A,7.0,Z,14.1,10.3,12.4,23,290
6586,6454428540574148394,COMPACT,3.0,6,M,6.0,Z,13.4,9.6,11.7,24,273
6587,1902830958322593903,COMPACT,3.0,6,A,8.0,Z,11.4,8.1,9.9,29,231
6588,2693398393664309255,COMPACT,3.0,6,M,6.0,Z,12.7,8.8,10.9,26,255
6589,7044739780781259294,COMPACT,3.0,6,A,8.0,Z,11.4,8.3,10.0,28,233
6590,1145401208067895126,COMPACT,3.0,6,A,8.0,Z,11.4,8.1,9.9,29,231
6591,6332680136646480255,COMPACT,3.0,6,A,8.0,Z,11.4,8.1,9.9,29,231
6592,8162515145817954021,COMPACT,3.0,6,M,6.0,Z,12.7,8.8,10.9,26,255
6593,6844437765452831874,COMPACT,3.0,6,M,6.0,Z,12.7,8.8,10.9,26,255
6594,3681017100231259126,COMPACT,3.0,6,A,8.0,Z,11.4,8.3,10.0,28,233
6595,4533305995912783967,COMPACT,3.0,6,A,8.0,Z,11.4,8.3,10.0,28,233
6596,4382049424852000056,COMPACT,3.0,6,A,8.0,Z,11.4,8.3,10.0,28,233
6597,6420417664066539250,COMPACT,3.0,6,A,7.0,Z,14.5,10.5,12.7,22,299
6598,909623003716530848,COMPACT,3.0,6,A,7.0,Z,14.5,10.5,12.7,22,299
6599,4951355395454769595,COMPACT,3.0,6,M,6.0,Z,13.8,9.4,11.9,24,280
6600,8900483032512439288,COMPACT,3.0,6,M,6.0,Z,13.8,9.4,11.9,24,280
6601,2250197488702352868,COMPACT,3.0,6,A,7.0,Z,14.1,10.3,12.4,23,290
6602,5448727026899824798,COMPACT,3.0,6,A,7.0,Z,14.1,10.3,12.4,23,290
6603,5183185636185175045,COMPACT,3.0,6,M,6.0,Z,13.4,9.6,11.7,24,273
6604,4909867759971583640,COMPACT,3.0,6,M,6.0,Z,13.4,9.6,11.7,24,273
6605,6427143272890053901,COMPACT,3.0,6,A,7.0,Z,14.1,10.3,12.4,23,290
6606,5153683791704820396,MID-SIZE,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6607,4629856136108365955,MID-SIZE,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6608,8769881059392432366,MID-SIZE,4.4,8,A,8.0,Z,13.6,9.3,11.7,24,273
6609,908408484415856860,FULL-SIZE,6.6,12,A,8.0,Z,17.8,11.9,15.1,19,354
6610,595976968770267070,COMPACT,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6611,7769879996731426208,COMPACT,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6612,59938213727569539,COMPACT,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6613,1297224508482991727,COMPACT,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6614,673158950335597036,MID-SIZE,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6615,8293399597856947784,MID-SIZE,4.4,8,A,8.0,Z,16.0,11.0,13.8,20,322
6616,1756296714316037468,COMPACT,4.4,8,A,8.0,Z,14.5,9.9,12.4,23,290
6617,2696526822111739704,COMPACT,4.4,8,A,8.0,Z,13.6,9.3,11.7,24,273
6618,4254742736455368247,MID-SIZE,4.4,8,A,8.0,Z,14.5,9.9,12.4,23,290
6619,1921710632455590348,SUV,2.0,4,A,8.0,Z,10.3,7.7,9.1,31,213
6620,8671932673692483646,SUV,2.0,4,A,8.0,Z,9.9,7.6,8.8,32,207
6621,7721042566593988487,SUV,2.0,4,A,8.0,Z,10.0,7.8,9.0,31,210
6622,8051696818817070617,SUV,2.0,4,A,8.0,Z,10.0,8.2,9.2,31,215
6623,4742682296373792926,SUV,3.0,6,A,8.0,Z,16.6,12.1,14.6,19,339
6624,1346252802239508030,SUV,3.0,6,A,8.0,Z,16.6,12.1,14.6,19,339
6625,7707427585014531797,SUV,3.0,6,A,8.0,Z,11.3,8.7,10.1,28,235
6626,8906129032365808472,SUV,2.0,4,A,8.0,Z,10.0,8.2,9.2,31,215
6627,2566824818094459999,SUV,3.0,6,A,8.0,Z,16.6,12.1,14.6,19,339
6628,603036811906417874,SUV,3.0,6,A,8.0,Z,16.6,12.1,14.6,19,339
6629,497125558836978221,SUV,3.0,6,A,8.0,Z,11.3,8.7,10.1,28,235
6630,4698353431819084488,SUV,3.0,6,A,8.0,Z,11.7,9.1,10.5,27,245
6631,5291248531234416384,SUV,4.4,8,A,8.0,Z,14.5,10.7,12.8,22,302
6632,2502910535611003164,SUV,4.4,8,A,8.0,Z,14.5,10.7,12.8,22,302
6633,6004192915450814984,SUV,3.0,6,A,8.0,Z,11.7,9.1,10.5,27,245
6634,8793058346780137469,SUV,4.4,8,A,8.0,Z,14.5,10.7,12.8,22,302
6635,2132155279492290321,SUV,3.0,6,A,8.0,Z,12.0,9.4,10.8,26,254
6636,1995913861586798692,SUV,4.4,8,A,8.0,Z,15.5,11.4,13.6,21,318
6637,3884382902440167675,SUV,4.4,8,A,8.0,Z,15.5,11.4,13.6,21,318
6638,6903658532209322554,TWO-SEATER,2.0,4,A,8.0,Z,9.5,7.4,8.5,33,200
6639,7457532975730272039,TWO-SEATER,3.0,6,A,8.0,Z,10.3,8.0,9.3,30,216
6640,4740504365058558261,TWO-SEATER,8.0,16,A,7.0,Z,26.8,16.6,22.2,13,522
6641,1303656794426683943,SUV,3.6,6,A,9.0,X,13.0,9.1,11.2,25,263
6642,915422741206832184,SUV,3.6,6,A,9.0,X,13.6,9.6,11.8,24,277
6643,6188233357049700065,SUV,1.4,4,A,6.0,X,9.4,7.8,8.7,32,204
6644,5167486240804671759,SUV,1.4,4,A,6.0,X,10.0,8.0,9.1,31,214
6645,1357456339695945502,SUV,1.2,3,A,,X,9.0,7.7,8.4,34,198
6646,3097825499727649488,SUV,1.3,3,A,9.0,X,9.0,8.0,8.5,33,199
6647,288219564044869926,SUV,2.0,4,A,9.0,Z,11.7,9.4,10.7,26,250
6648,8833874560471570500,SUV,2.5,4,A,6.0,X,11.1,8.6,10.0,28,234
6649,8864426599459984133,MID-SIZE,2.0,4,A,9.0,Z,10.3,7.4,9.0,31,211
6650,9205095680482711753,MID-SIZE,2.0,4,A,8.0,Z,11.0,8.0,9.6,29,227
6651,7926709972188731471,MID-SIZE,3.6,6,A,9.0,X,12.5,8.8,10.9,26,255
6652,2009221214889047601,COMPACT,2.0,4,A,8.0,Z,10.1,6.8,8.7,32,203
6653,3635697210994755042,COMPACT,2.7,4,A,10.0,Z,11.5,8.0,9.9,29,232
6654,1327508361537196694,COMPACT,2.0,4,A,8.0,Z,10.4,7.4,9.1,31,213
6655,1512966095533445286,COMPACT,2.7,4,A,10.0,Z,11.7,8.4,10.2,28,238
6656,1288788852152149078,COMPACT,2.7,4,A,10.0,Z,11.5,8.2,10.0,28,234
6657,2792038863655017344,COMPACT,2.7,4,A,10.0,Z,11.7,8.4,10.2,28,238
6658,3970359023910979390,MID-SIZE,2.0,4,A,10.0,Z,10.4,7.3,9.0,31,209
6659,7246820551873566060,MID-SIZE,3.0,6,A,10.0,Z,12.6,9.1,11.0,26,256
6660,3082944864643104443,MID-SIZE,2.0,4,A,10.0,Z,11.0,7.7,9.5,30,221
6661,4034891844303860575,MID-SIZE,3.0,6,A,10.0,Z,13.3,9.3,11.5,25,268
6662,2837713081248497290,MID-SIZE,3.0,6,A,10.0,Z,13.1,9.1,11.3,25,263
6663,4440477445389678110,MID-SIZE,3.0,6,A,10.0,Z,13.8,9.4,11.8,24,276
6664,2512392067739536000,FULL-SIZE,3.6,6,A,10.0,X,12.9,8.7,11.0,26,259
6665,1735820987293408130,FULL-SIZE,4.2,8,A,10.0,Z,17.3,9.5,13.8,20,324
6666,4592853928807904323,SUV,6.2,8,A,10.0,Z,16.7,11.1,14.2,20,333
6667,8562392976478714951,SUV,2.0,4,A,9.0,Z,9.8,7.8,8.9,32,209
6668,3441239134277902751,SUV,2.0,4,A,9.0,Z,10.9,8.2,9.7,29,227
6669,2743020447008557357,SUV,2.0,4,A,9.0,Z,11.0,8.3,9.8,29,227
6670,8655819473725422650,SUV,2.0,4,A,9.0,Z,11.2,8.9,10.1,28,235
6671,7767919018046272151,SUV,3.6,6,A,9.0,X,13.4,9.4,11.6,24,270
6672,6462992406952243702,SUV,3.6,6,A,9.0,X,13.5,9.7,11.8,24,277
6673,6609514373811409789,SUV,2.0,4,A,9.0,X,11.0,8.3,9.8,29,225
6674,6039265997484172423,SUV,2.5,4,A,9.0,X,11.3,8.9,10.2,28,238
6675,1318217810248423289,SUV,2.0,4,A,9.0,X,11.3,8.7,10.1,28,232
6676,1270965551958465909,SUV,3.6,6,A,9.0,X,13.1,9.4,11.4,25,269
6677,6400969410886044969,COMPACT,2.0,4,A,8.0,Z,10.9,7.6,9.4,30,219
6678,4773523204904959353,COMPACT,2.0,4,M,6.0,Z,11.9,7.9,10.1,28,235
6679,5415982461155305701,COMPACT,3.6,6,A,10.0,X,12.5,8.1,10.5,27,247
6680,7070057132764220754,COMPACT,3.6,6,M,6.0,X,14.3,9.0,11.9,24,280
6681,1121926729942899030,COMPACT,6.2,8,A,10.0,Z,14.6,8.9,12.1,23,282
6682,8799820819071297679,COMPACT,6.2,8,M,6.0,Z,14.9,9.9,12.6,22,296
6683,6931987017194101583,COMPACT,6.2,8,A,10.0,Z,18.3,11.2,15.1,19,355
6684,6338837100300640576,COMPACT,6.2,8,M,6.0,Z,17.2,12.0,14.8,19,349
6685,6946283731213715408,PICKUP TRUCK,2.5,4,A,6.0,X,12.1,9.2,10.8,26,252
6686,3342861487423638307,PICKUP TRUCK,2.8,4,A,6.0,D,11.8,7.9,10.1,28,270
6687,3117034063352759353,PICKUP TRUCK,3.6,6,A,8.0,X,13.4,9.6,11.7,24,273
6688,1977702792353817805,PICKUP TRUCK,2.5,4,A,6.0,X,12.6,9.7,11.3,25,265
6689,3389680606617018065,PICKUP TRUCK,2.8,4,A,6.0,D,12.3,8.5,10.6,27,284
6690,6126116479887402542,PICKUP TRUCK,3.6,6,A,8.0,X,14.0,9.9,12.2,23,286
6691,5541157604662413161,PICKUP TRUCK,2.8,4,A,6.0,D,13.3,10.6,12.1,23,326
6692,2006937234810219754,PICKUP TRUCK,3.6,6,A,8.0,X,15.0,13.0,14.1,20,331
6693,2921371992170269849,TWO-SEATER,6.2,8,A,8.0,Z,15.4,8.7,12.4,23,290
6694,2986107001991375685,SUV,1.5,4,A,6.0,X,8.9,7.7,8.4,34,196
6695,4163322814321647677,SUV,1.5,4,A,6.0,X,9.3,8.0,8.7,32,204
6696,9100562983424431617,SUV,2.0,4,A,9.0,Z,10.9,8.3,9.7,29,228
6697,4076900808157478799,FULL-SIZE,3.6,6,A,6.0,X,12.8,8.5,10.9,26,255
6698,6620363704400115938,FULL-SIZE,3.6,6,A,6.0,E,17.2,11.6,14.7,19,246
6699,6965111397013743811,MID-SIZE,1.5,4,A,,X,8.2,6.6,7.5,38,189
6700,2995186216083816524,MID-SIZE,2.0,4,A,9.0,Z,10.5,7.4,9.1,31,214
6701,8515970060624496019,PICKUP TRUCK,2.7,4,A,8.0,X,11.9,10.3,11.1,25,262
6702,3575305563748525648,PICKUP TRUCK,2.7,4,A,8.0,X,12.5,10.8,11.7,24,275
6703,7101320143372402299,PICKUP TRUCK,3.0,6,A,10.0,D,10.2,7.2,8.9,32,238
6704,8250461263882637933,PICKUP TRUCK,4.3,6,A,6.0,X,15.1,11.5,13.5,21,318
6705,2799604713858696969,PICKUP TRUCK,5.3,8,A,6.0,X,15.9,11.4,13.9,20,326
6706,2373444920441879644,PICKUP TRUCK,5.3,8,A,6.0,X,16.0,12.6,14.4,20,339
6707,8362749851732135814,PICKUP TRUCK,5.3,8,A,6.0,E,22.2,16.2,19.5,14,326
6708,8029163571331954449,PICKUP TRUCK,5.3,8,A,8.0,X,13.9,10.1,12.2,23,286
6709,4731015689874078527,PICKUP TRUCK,2.7,4,A,8.0,X,12.5,10.8,11.7,24,275
6710,8502014806232319751,PICKUP TRUCK,2.7,4,A,8.0,X,12.7,11.0,12.0,24,280
6711,199229699505136207,PICKUP TRUCK,3.0,6,A,10.0,D,10.4,8.0,9.4,30,252
6712,945368680704576731,PICKUP TRUCK,4.3,6,A,6.0,X,15.7,12.0,14.1,20,331
6713,3411150996800965647,PICKUP TRUCK,4.3,6,A,6.0,X,16.3,12.9,14.8,19,349
6714,3221590018514256949,PICKUP TRUCK,5.3,8,A,6.0,X,15.9,11.8,14.1,20,331
6715,4006903897058953765,PICKUP TRUCK,5.3,8,A,6.0,X,16.6,13.0,15.0,19,350
6716,8118601873803670395,PICKUP TRUCK,5.3,8,A,6.0,E,22.3,18.1,20.5,14,342
6717,4169134998313903513,PICKUP TRUCK,5.3,8,A,6.0,X,16.7,13.1,15.1,19,354
6718,3370111212688166927,PICKUP TRUCK,5.3,8,A,8.0,X,14.7,10.7,12.9,22,303
6719,1664099736082787791,PICKUP TRUCK,5.3,8,A,10.0,X,14.3,10.6,12.6,22,296
6720,5346461500657736442,PICKUP TRUCK,5.3,8,A,10.0,X,14.7,11.2,13.1,22,307
6721,3919486340619267234,PICKUP TRUCK,6.2,8,A,10.0,Z,15.0,12.0,13.7,21,321
6722,2249592751668302404,PICKUP TRUCK,6.2,8,A,10.0,Z,16.8,13.3,15.2,19,357
6723,3024108561274920311,PICKUP TRUCK,6.2,8,A,10.0,Z,15.7,12.4,14.2,20,332
6724,3216731161727057074,COMPACT,1.4,4,A,,X,7.9,6.2,7.1,40,167
6725,6625372176345841398,COMPACT,1.4,4,M,5.0,X,8.0,6.2,7.2,39,170
6726,4924217817353131216,SUV,5.3,8,A,6.0,X,15.7,10.5,13.4,21,314
6727,7304422377134086387,SUV,5.3,8,A,6.0,X,15.7,10.5,13.4,21,314
6728,5302721915455565373,SUV,5.3,8,A,6.0,E,21.2,13.9,17.9,16,298
6729,5451839371067084552,SUV,5.3,8,A,6.0,X,16.8,11.3,14.4,20,337
6730,6956710696719991322,SUV,5.3,8,A,6.0,X,16.8,11.3,14.4,20,337
6731,6187752422044572668,SUV,5.3,8,A,6.0,E,22.2,15.3,19.1,15,319
6732,2083324018735846243,SUV,6.2,8,A,10.0,Z,17.2,11.4,14.6,19,343
6733,2381300972640413744,SUV,5.3,8,A,6.0,X,15.7,10.5,13.4,21,314
6734,2006869966845943360,SUV,5.3,8,A,6.0,X,15.7,10.5,13.4,21,314
6735,7449157926291076751,SUV,5.3,8,A,6.0,E,21.2,13.9,17.9,16,298
6736,3575836722140983419,SUV,5.3,8,A,6.0,X,16.0,11.2,13.8,20,325
6737,6444769316595333963,SUV,5.3,8,A,6.0,X,16.0,11.2,13.8,20,325
6738,1985078369401686773,SUV,5.3,8,A,6.0,E,21.7,14.3,18.4,15,305
6739,2443483445245034599,SUV,6.2,8,A,10.0,Z,16.5,10.9,13.9,20,327
6740,5990794136312056167,SUV,3.6,6,A,9.0,X,13.0,8.8,11.1,25,261
6741,4308884747408905970,SUV,3.6,6,A,9.0,X,13.6,9.6,11.8,24,276
6742,8136843073178588561,SUV,1.4,4,A,6.0,X,9.1,7.6,8.4,34,196
6743,2861856843155051524,SUV,1.4,4,A,6.0,X,10.0,8.0,9.1,31,214
6744,5270980029558059550,FULL-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
6745,978459419263161333,FULL-SIZE,5.7,8,A,8.0,X,14.7,9.4,12.3,23,289
6746,7462134334238631362,FULL-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
6747,4953893723483168876,,3.6,6,A,9.0,X,12.4,8.4,10.6,27,249
6748,4499435595853868128,,3.6,6,A,9.0,X,12.4,8.4,10.6,27,249
6749,2039448121114138944,MID-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
6750,2307863136111962777,MID-SIZE,5.7,8,A,8.0,X,14.7,9.4,12.3,23,289
6751,4962706135871643559,MID-SIZE,5.7,8,M,6.0,Z,15.6,10.1,13.1,22,307
6752,9126355865446925528,MID-SIZE,6.4,8,A,8.0,Z,15.8,9.6,13.0,22,305
6753,4569700977267433897,MID-SIZE,6.4,8,M,6.0,Z,16.7,10.4,13.9,20,325
6754,4081082563985154288,MID-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
6755,4013939636858815243,MID-SIZE,6.4,8,A,8.0,Z,15.8,9.6,13.0,22,305
6756,4582694307325871560,MID-SIZE,6.4,8,M,6.0,Z,16.7,10.4,13.9,20,325
6757,7652253336044114981,MID-SIZE,6.2,8,A,8.0,Z,17.6,10.7,14.5,19,339
6758,8821670477086377348,MID-SIZE,6.2,8,M,6.0,Z,18.1,11.4,15.1,19,352
6759,2715766475753366483,MID-SIZE,6.2,8,A,8.0,Z,18.6,11.2,15.3,18,358
6760,2689209725503040278,MID-SIZE,6.2,8,M,6.0,Z,18.1,11.4,15.1,19,352
6761,4337417642335397480,FULL-SIZE,3.6,6,A,5.0,X,13.7,9.0,11.6,24,271
6762,2257270385272731806,FULL-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
6763,1842671317725901002,FULL-SIZE,5.7,8,A,8.0,X,14.7,9.4,12.3,23,289
6764,2640406997135242686,FULL-SIZE,6.4,8,A,8.0,Z,15.8,9.6,13.0,22,305
6765,3395804078137731263,FULL-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
6766,8634698154344349811,FULL-SIZE,6.4,8,A,8.0,Z,15.8,9.6,13.0,22,305
